Cloud Altitude,Release Mass,Cloud Age,Diffusion Coefficient,Transmitter Frequency,Transmitter Power,Transmitter Gain,Receiver Gain,Distance,Windspeed,Solar Angle,Kp Index,Cloud Radius,Electron Density,Critical Frequency,Received Power,Signal to Noise Ratio,Delay Spread,Doppler Shift,Bit Error Rate
121,0.033865034,5151.731326,2.053120133,84562765.04,71.34647485,10.47792536,12.94096969,203818.675,34.85977572,42.23279339,4.431979641,205.6902847,4.20849E+13,58385576327,-26.06728208,73.93271792,0.685634282,9.82613008,0
131,0.035131479,2759.914718,2.590443412,270192376.7,72.9315095,6.791331769,9.833996538,290691.974,7.663956888,29.84788805,3.927518347,169.1082836,7.85629E+13,79772164033,-44.44947385,55.55052615,0.563694279,6.902475755,0
139,0.047799003,4934.686096,2.964129045,276154411.2,98.69335755,3.56577039,1.503038023,762728.3679,22.97323323,72.19969277,4.912214956,241.8846534,3.65266E+13,54393552854,-38.81246072,61.18753928,0.806282178,21.14719898,0
105,0.026566998,5226.217728,1.295840477,194127503.8,16.76768988,14.55604201,12.97756479,587847.9927,5.547565487,13.89463112,6.152820588,164.5885108,6.44406E+13,72247437091,-92.94993452,7.05006548,0.548628369,3.589783468,0.000725444
120,0.019985978,4574.80311,2.024762224,236867627.9,48.57333464,8.484713451,12.48098963,605750.0594,40.86422248,82.18911096,3.292053677,192.4878024,3.03062E+13,49545972424,-69.7011348,30.2988652,0.641626008,32.26470481,0
141,0.047685181,1673.386483,3.099505714,229781437.9,31.51858537,1.964728557,11.30468971,249508.2377,14.55216032,30.06553413,1.877195419,144.037092,1.72574E+14,1.18231E+11,-86.484182,13.515818,0.48012364,11.14605441,1.02E-11
119,0.032105512,1060.368301,1.95958238,208691831.5,66.73838182,6.091350633,6.990870275,647605.0826,38.34329321,41.48473004,3.553383405,91.16751698,4.58221E+14,1.92655E+11,-58.89990025,41.10009975,0.303891723,26.67310695,0
128,0.014907518,2960.300231,2.429680678,253364777.8,82.61305154,4.940061179,11.36318075,782097.1656,40.72894458,83.6309696,0.081099006,169.6182098,3.30372E+13,51730233203,-43.12803457,56.87196543,0.565394033,34.39759998,0
129,0.006323212,2446.826637,2.469423402,215059788.2,96.9679638,3.211312029,7.18113094,890989.6142,44.62480487,68.51158486,7.465020092,155.4638345,1.81998E+13,38395055366,-34.39241934,65.60758066,0.518212782,31.99000362,0
109,0.042127725,4740.017289,1.461190633,174180622.6,50.91364963,14.00159984,11.04935301,749881.4586,37.69150392,6.687219042,3.453536698,166.4460136,9.88015E+13,89459071616,-62.4594356,37.5405644,0.554820045,21.88376539,0
118,0.01810908,541.0709921,1.905588604,93978217.9,80.75964076,13.21379993,13.20165247,597556.8685,28.23645003,52.04671729,5.605095082,64.22020606,7.3943E+14,2.44732E+11,-23.91722479,76.08277521,0.214067354,8.845370844,0
116,0.033023486,1392.538591,1.836278222,230849798.9,92.53464328,2.987206748,13.35812378,689596.3419,29.90924574,27.93265845,2.922530603,101.135321,3.45247E+14,1.67227E+11,-31.26270418,68.73729582,0.337117737,23.01514455,0
101,0.023540821,4059.962501,1.065491771,157828224.3,71.49928893,5.282218336,6.818678613,510855.8894,16.02911384,45.76394249,5.5333115,131.5424895,1.11851E+14,95183615542,-50.63366462,49.36633538,0.438474965,8.432821916,0
101,0.009946489,513.8328962,1.06047941,109593754.7,31.84592972,11.43473088,12.89014019,265553.331,8.84980957,66.86721375,4.863918542,46.68658079,1.05708E+15,2.92615E+11,-69.2121394,30.7878606,0.155621936,3.232946196,0
141,0.03008433,1732.807071,3.079242609,246525494.5,64.7068736,3.127590722,1.521860708,888096.6241,6.531810241,44.65556225,1.877033969,146.0922088,1.04346E+14,91934828999,-73.55430512,26.44569488,0.486974029,5.367525831,3.52E-194
113,0.003034153,2091.251972,1.682677025,218112672.1,97.2956843,8.873472939,1.527291262,555991.5015,9.101176056,6.391968925,5.627916224,118.6406616,1.96496E+13,39895040562,-30.08272153,69.91727847,0.395468872,6.616939429,0
125,0.020667123,3362.383908,2.295196916,283081682,98.8798446,10.49690913,8.224004203,614602.3956,46.69759437,47.69824667,0.986601774,175.6967066,4.12102E+13,57775679440,-23.31355139,76.68644861,0.585655689,44.06411187,0
114,0.027330747,854.7581542,1.746813934,74669242.81,67.81238413,9.809584886,9.777669277,990603.4681,8.22166271,2.17166999,4.329772621,77.28139372,6.40387E+14,2.27753E+11,-46.08538253,53.91461747,0.257604646,2.046351097,0
147,0.021802349,4647.403643,3.351698113,205281106.9,89.82889821,10.5961296,2.29490664,985764.8944,36.18687225,31.35684216,6.478902531,249.613253,1.51606E+13,35042950163,-39.50670112,60.49329888,0.832044177,24.76160396,0
112,0.037433609,2417.280529,1.648241897,95944656.38,28.03144275,10.60049384,7.082700672,606995.4357,9.231427166,43.02274706,4.941564496,126.2420381,2.01217E+14,1.27666E+11,-85.69367609,14.30632391,0.420806794,2.952353691,1.05E-13
121,0.041396248,4952.000222,2.074142032,273967406,32.14707445,14.4720888,1.415440017,82259.39892,48.76448851,58.0206207,6.716439607,202.6933823,5.37599E+13,65989010267,-75.12727433,24.87272567,0.675644608,44.53293475,6.86E-136
143,0.038562154,2527.029664,3.181825626,56864841.85,95.75988516,5.197483343,9.031492283,426340.1611,18.32922677,45.55861089,2.458463289,179.3384258,7.23031E+13,76528128232,-13.80732983,86.19267017,0.597794753,3.474295272,0
142,0.001940647,1485.942358,3.104833917,207163687.7,22.17118379,13.17885637,12.82641055,940428.616,20.60682145,13.67521295,0.43936677,135.847035,8.37167E+12,26040453948,-93.72052767,6.279472332,0.45282345,14.22995041,0.001784185
109,0.009706439,766.7338461,1.465253545,243593144.8,27.19957943,0.327105938,11.06458464,323891.2628,20.22557894,83.89958076,0.503733399,67.03609433,3.48457E+14,1.68003E+11,-95.45420489,4.545795108,0.223453648,16.42270793,0.0084993
140,0.026830375,21.21976635,3.006608274,125827816.9,47.84937392,4.32304445,5.674373286,999305.2509,40.8229592,58.52697055,2.418529368,15.97492098,7.12E+16,2.40108E+12,-80.24689397,19.75310603,0.053249737,17.12221279,2.70E-43
122,0.046741102,2874.118261,2.145467217,287617281.4,63.0625859,0.72983673,14.90690695,130101.6505,10.91452624,28.52710066,3.669003829,157.0519214,1.30492E+14,1.0281E+11,-48.86681509,51.13318491,0.523506405,10.46402121,0
124,0.041747839,579.5390067,2.20742218,259697284.8,64.34354971,9.768059399,9.944024647,589708.472,41.5512368,86.93457256,4.837546848,71.53425075,1.23341E+15,3.1608E+11,-55.75065077,44.24934923,0.238447503,35.96914459,0
106,0.042126725,2115.938196,1.333699931,109546940.9,36.27784078,1.511855561,12.22872652,539676.8922,32.85294272,79.43198482,6.818951653,106.2455011,3.79876E+14,1.75414E+11,-81.52044769,18.47955231,0.35415167,11.99646458,8.36E-33
104,0.01516041,3182.478239,1.201503784,32036095.03,92.85525082,12.68560295,10.04546081,292585.2677,11.01400839,12.91410798,7.556485351,123.6731118,8.66764E+13,83790159378,0.044285021,100.044285,0.412243706,1.176152732,0
136,0.021472395,1489.428157,2.819848267,110097437.6,92.35899168,9.698875257,14.84124437,951176.7741,3.270377292,58.98861856,6.243128765,129.6142185,1.06645E+14,92941944508,-19.60584666,80.39415334,0.432047395,1.200200532,0
124,0.023535297,947.0359545,2.241152881,105953827,45.28612477,0.432231016,12.32039651,638212.6495,38.74962707,50.40625069,4.168880593,92.14016188,3.25378E+14,1.62344E+11,-74.66707781,25.33292219,0.307133873,13.68557095,8.04E-151
121,0.007868579,4183.72204,2.092126757,270290444,49.08625925,10.72166048,7.791348268,268716.8693,10.94815229,17.35280306,2.380383143,187.1136213,1.29896E+13,32436989018,-65.72743346,34.27256654,0.623712071,9.86393648,0
136,0.001553407,5112.725539,2.823770572,291122718.1,73.22474051,12.93052421,5.503193443,414845.7879,44.45334149,21.01276264,3.850220924,240.3094998,1.21057E+12,9902312600,-46.08498648,53.91501352,0.801031666,43.13792534,0
138,0.047345145,543.277816,2.913782247,49018796.21,69.66963068,9.916815115,10.23232244,735167.9555,6.489263868,50.73963962,2.460565367,79.57369555,1.01621E+15,2.86902E+11,-37.42040498,62.57959502,0.265245652,1.060319677,0
107,0.012035629,841.0321614,1.397270419,157249603.7,44.40673135,0.457863239,8.853327132,332811.8771,30.81822824,28.91594559,5.620163525,68.56090316,4.03883E+14,1.80871E+11,-76.76203481,23.23796519,0.228536344,16.15384726,5.67E-94
130,0.011997445,5184.108337,2.525562874,178049639.6,47.28198264,12.86879323,9.440258865,885625.892,34.60841969,75.1348288,7.363861744,228.8474736,1.0826E+13,29612541619,-70.46898235,29.53101765,0.762824912,20.54005551,0
106,0.004168953,204.9970136,1.338385206,55086148.56,41.32350491,10.98695869,5.145176494,207390.2031,32.88512073,8.796531178,4.663698692,33.12793203,1.24011E+15,3.16937E+11,-59.80516182,40.19483818,0.11042644,6.038382153,0
137,0.046425388,5279.236985,2.878437715,131924381.5,31.18465063,5.676769687,6.430926309,301279.8354,15.80149072,82.26276959,0.412555272,246.5437474,3.35034E+13,52093946583,-84.79774502,15.20225498,0.821812491,6.948672967,1.98E-16
132,0.028986856,26.07556418,2.642387891,115612252.7,51.23245266,4.929453875,8.371448623,187653.6827,43.77617616,75.64972942,8.457737651,16.60141621,6.85E+16,2.35577E+12,-58.29805294,41.70194706,0.055338054,16.8702078,0
147,0.033351843,4717.937072,3.391536553,174735215.7,71.77907187,7.197302721,12.58925103,148969.8968,38.49026584,66.47611348,2.648556106,252.9905613,2.22753E+13,42477008210,-32.84814252,67.15185748,0.843301871,22.41868301,0
103,0.045578844,1660.248652,1.172395041,208521542.9,76.77700348,13.00652626,11.44363377,335299.6523,25.51031708,23.63105258,8.230593047,88.23757219,7.17495E+14,2.41075E+11,-31.76870615,68.23129385,0.294125241,17.73150226,0
102,0.017281008,5068.441245,1.142636803,219940979.8,80.09862834,3.780890278,1.779838058,999219.809,30.1646514,64.34620704,7.317614723,152.2023324,5.30055E+13,65524401065,-57.28417613,42.71582387,0.507341108,22.11480995,0
114,0.031075366,1712.187613,1.705467687,66923856.38,43.72588121,1.514457169,3.68331375,139612.9426,28.31856135,39.48928017,3.71812602,108.0755411,2.66226E+14,1.46848E+11,-66.59066965,33.40933035,0.360251804,6.317291108,0
113,0.001939973,3533.59983,1.654264209,249495879.5,78.81723949,12.96954559,0.399865874,252352.0823,47.33492887,57.03821075,0.510333905,152.9118403,5.86797E+12,21801512338,-39.89894345,60.10105655,0.509706134,39.36623237,0
112,0.009338626,433.0958442,1.617446998,213206348,10.58646841,0.394347733,0.119408519,308035.9591,44.82066184,28.12989755,8.52933514,52.93428276,6.80907E+14,2.34848E+11,-121.3519953,-21.35199531,0.176447609,31.85349876,0.451831187
145,0.04156229,1309.338652,3.265636451,270050227.5,52.93449439,13.66495533,3.365632039,638173.2002,11.77486426,75.22720684,5.931483005,130.7795707,2.00954E+14,1.27582E+11,-70.86676943,29.13323057,0.435931902,10.59934924,0
112,0.038338418,4178.094792,1.6238655,151320736,81.45139601,4.586177915,11.98981422,758078.4116,13.13798889,3.651848939,2.246885843,164.7381436,9.27401E+13,86671501853,-39.26905234,60.73094766,0.549127145,6.626833828,0
113,0.017532135,2855.374924,1.679874315,271350235.9,66.70402486,7.623340525,13.57121487,764336.9911,49.07190361,62.2313772,4.801825831,138.5160062,7.13429E+13,76018262050,-54.54191038,45.45808962,0.461720021,44.3855754,0
137,0.018840531,5011.104965,2.898495656,263759013,52.66568117,1.984432871,5.876525488,58204.18284,11.8280351,74.57681163,5.71833458,241.0366443,1.45499E+13,34329892674,-59.30077957,40.69922043,0.803455481,10.39916955,0
122,0.026677722,2315.828854,2.124349606,148370519.7,68.01778059,13.53382454,8.447978949,669257.9359,47.67396622,58.17853036,2.039933944,140.2801499,1.04514E+14,92009043794,-46.04342787,53.95657213,0.4676005,23.57803716,0
138,1.21E-05,4697.116963,2.941776392,132908695.1,91.62514028,11.24754335,10.59078903,649200.0354,32.48768525,17.27926039,0.841864499,235.0988541,10029052277,901306404.3,-21.35935492,78.64064508,0.783662847,14.39298618,0
103,0.012062217,2424.910407,1.163415394,281859244,60.97436205,13.8623338,14.29405049,541771.9478,2.505471952,25.64827018,2.407189913,106.2295269,1.0882E+14,93884992206,-50.65041859,49.34958141,0.354098423,2.353968101,0
124,0.01041159,5287.961457,2.218927984,223094478.3,81.98075723,10.24843577,13.69398356,410248.1333,16.78635997,46.34147651,0.428424014,216.6435382,1.10738E+13,29949557391,-29.41172114,70.58827886,0.722145127,12.4831474,0
101,0.012524147,5183.145825,1.084034,280626243.5,98.26684527,2.770406651,0.857884551,807571.9876,23.8077036,29.65041623,0.629878592,149.9160606,4.01994E+13,57062700698,-41.31524311,58.68475689,0.499720202,22.27022142,0
103,0.040295292,1778.009073,1.156633009,245183190.3,73.50113819,4.624005045,3.722487648,376686.7557,41.65464457,0.442477954,1.409265391,90.6973866,5.84098E+14,2.17513E+11,-53.56597897,46.43402103,0.302324622,34.04339549,0
145,0.013983693,4784.101897,3.266093633,194510308.6,61.59931875,7.302728627,0.737168159,268511.6585,16.42927066,3.66103012,1.425657336,250.002598,9.67842E+12,27999136359,-60.82308886,39.17691114,0.833341993,10.65220836,0
106,0.009576066,4577.253809,1.348113428,61280249.79,13.37373524,9.10887308,9.248136315,344590.4158,15.52891561,69.09915879,2.231564264,157.1070631,2.67064E+13,46510443711,-90.86591878,9.134081216,0.52369021,3.172052758,2.59E-05
126,0.025213173,1138.463465,2.331051706,108699781.6,43.70301084,13.89689156,10.65739975,467665.5213,46.01316295,7.533646351,8.43686309,103.0304266,2.49314E+14,1.42107E+11,-61.97016733,38.02983267,0.343434755,16.67206921,0
120,0.043282252,3371.543874,2.027739007,291587449.9,60.88984602,5.759271987,4.624251185,253354.5186,3.95171727,83.52196701,5.182380206,165.3676029,1.03508E+14,91565054335,-62.20076945,37.79923055,0.551225343,3.840903872,0
117,0.012067485,393.4118219,1.868358316,116243966.7,81.74859145,10.54608033,12.80777862,627192.6839,27.57606074,39.84628013,3.802546619,54.22303012,8.18618E+14,2.57504E+11,-28.25716669,71.74283331,0.180743434,10.68516895,0
144,0.003926812,4518.40118,3.249583364,55178814.84,49.42943107,14.41513273,6.792191256,889998.7424,25.21196349,68.23679745,5.074197017,242.3462095,2.98365E+12,15545911680,-59.29066917,40.70933083,0.807820698,4.637220885,0
101,0.017820237,943.373225,1.054558492,221039406.1,96.40524482,2.285610951,14.97572273,615687.118,2.866738011,11.29541365,0.051403979,63.08223983,7.67729E+14,2.49371E+11,-25.11420594,74.88579406,0.210274133,2.112206891,0
133,0.037382591,383.3285728,2.659474215,228181148.7,34.46143774,12.94064383,0.005995389,474334.8921,4.387961026,83.38566781,8.052722187,63.8577311,1.55255E+15,3.54621E+11,-89.38340874,10.61659126,0.212859104,3.337499958,7.89E-07
148,0.027534527,2161.782897,3.408486086,107073584.5,77.01104757,6.310591056,1.642345626,807025.3279,19.09837165,3.042794686,4.790818269,171.6788505,5.88496E+13,69042116704,-49.87159488,50.12840512,0.572262835,6.816437034,0
128,0.040839668,3115.802626,2.400420459,110371434.4,47.71282754,10.98632664,4.526898644,760636.6917,6.708060967,3.792344466,4.064855985,172.9651568,8.53537E+13,83148352213,-71.35881534,28.64118466,0.576550523,2.467927704,0
146,0.047979607,4616.696659,3.342056155,156601106.1,53.73896451,4.403075081,0.382613969,398705.2155,23.90359522,4.912720219,8.474417454,248.4291407,3.38427E+13,52357032030,-73.48847028,26.51152972,0.828097136,12.47776484,4.13E-197
102,0.039633124,5260.935395,1.130644698,35883016.44,82.22518305,5.009763274,11.73509187,623945.7971,30.44444427,9.306734487,6.57367276,154.2497807,1.16789E+14,97261911310,-24.13486697,75.86513303,0.514165936,3.641461647,0
120,0.030190154,2373.820075,2.046983298,243117212.8,36.65937355,0.406998373,0.791576818,743350.7173,34.56983423,43.81484795,3.03678756,139.4154948,1.20489E+14,98790817151,-103.3864297,-3.38642972,0.464718316,28.01507248,0.169127036
113,0.024667079,327.3529372,1.650394477,115613972.6,18.71308509,14.5710623,11.2346945,283190.0951,27.3235033,70.94487979,8.425417333,46.48705109,2.65545E+15,4.63779E+11,-81.88711478,18.11288522,0.154956837,10.5299292,2.62E-30
136,0.002003454,4045.475011,2.827052412,260516037.5,56.82300262,12.20178863,0.788526882,397960.1851,18.98300079,25.64530483,7.667978625,213.8856694,2.21437E+12,13392685541,-66.60435264,33.39564736,0.712952231,16.48458716,0
149,0.049216099,3052.37041,3.453242726,246710213.8,57.59151506,1.408769369,3.79090897,150487.267,6.48793133,67.11991395,8.590803564,205.3346139,6.14804E+13,70568490060,-64.70673329,35.29326671,0.684448713,5.335463086,0
112,0.019174056,2419.165371,1.641325156,208578548.9,81.7450995,14.99263193,12.61915223,988296.2644,12.37427074,69.66548773,0.866015437,126.0259811,1.03598E+14,91604613556,-33.03044124,66.96955876,0.420086604,8.603358117,0
132,0.007611411,1670.742677,2.635436504,117716214.1,97.14872856,9.075368958,14.26642941,131583.7679,20.97108385,81.74495969,8.597564004,132.7122638,3.52166E+13,53409249170,0.585565843,100.5855658,0.442374213,8.228788656,0
109,0.033335443,2713.449652,1.495244082,169405471.6,14.97706177,12.80592957,6.21789514,210175.8189,46.20572417,13.44167281,4.88594555,127.3933991,1.74374E+14,1.18846E+11,-93.13350615,6.866493846,0.424644664,26.09167499,0.000911222
128,0.014214414,1829.531184,2.413325636,150103899.6,63.25205264,0.999911449,14.54908446,505840.3522,10.13002906,12.19810581,6.049935716,132.894763,6.5497E+13,72837187360,-54.91124937,45.08875063,0.442982543,5.068522881,0
123,0.029288914,4088.107074,2.159831217,121498109.3,71.31506773,5.841767677,9.403213856,872008.2419,20.66721155,10.988555,1.910150097,187.932129,4.77217E+13,62172819249,-50.04594192,49.95405808,0.62644043,8.370090424,0
148,0.029338395,2937.482067,3.430013324,258996798.1,98.72212157,10.04476683,6.237526836,388087.9218,36.61544287,32.33795481,1.26361341,200.7546027,3.92153E+13,56359923156,-21.1442642,78.8557358,0.669182009,31.61094155,0
130,0.022286491,4735.101133,2.521318182,160546910.1,94.83311928,1.59650578,12.04202016,780166.3402,35.2601676,44.04713978,0.714487478,218.5286853,2.30958E+13,43252244423,-29.58832699,70.41167301,0.728428951,18.8697032,0
117,0.041805931,2935.593595,1.87376593,254835236.4,74.12056882,7.33354258,4.429927802,692232.3697,48.27962972,41.54484195,3.800817829,148.3322657,1.38531E+14,1.05929E+11,-55.15037743,44.84962257,0.494440886,41.01116951,0
105,0.013248353,1287.37877,1.285239462,58408988.02,56.96104701,6.640168118,3.98694392,656730.8733,9.545064834,23.13438583,1.992145227,81.3533035,2.66105E+14,1.46814E+11,-60.19337225,39.80662775,0.271177678,1.858391925,0
107,0.02243163,4596.045072,1.378117072,68076692.92,24.53715301,3.240603367,9.848215154,852766.3884,0.82598058,55.97816629,0.734606178,159.1714569,6.01563E+13,69804449356,-93.75478796,6.245212038,0.530571523,0.187433421,0.001850853
111,0.026884606,3009.425624,1.563292325,293876482.4,44.57588997,4.504047538,5.85731043,63461.77515,16.11616305,30.44462676,8.595595763,137.1803481,1.12627E+14,95513436513,-66.58048204,33.41951796,0.457267827,15.78720435,0
